-0.001332269,-0.001369783,-0.001372303,-0.001378976,-0.001378976,-0.001356734
-0.001318924,-0.001369783,-0.001378976,-0.001378976,-0.001374379,-0.001336717
-0.00135451,-0.001353695,-0.001378976,-0.001378976,-0.001378976,-0.001345614
-0.001356734,-0.001376678,-0.001378976,-0.001378976,-0.001376678,-0.001338941
-0.000502659,0.001367484,-3.47E-04,-0.00135451,-0.001369783,-0.00132782
0.025742367,0.036092397,0.039323056,0.011794693,-3.44744E-05,-0.001323372
0.094241886,0.10141219,0.116799263,0.069978581,0.035674108,0.008585237
0.265899926,0.349572703,0.342177314,0.297498493,0.187543028,0.084155344
0.444003568,0.551061774,0.565551401,0.530496498,0.39169812,0.20690867
0.563567455,0.719326719,0.723888979,0.734031125,0.568675894,0.231590115
0.66498224,0.827323519,0.889317162,0.851958035,0.689660349,0.432582533
0.729560574,0.915904338,0.946564682,0.870841109,0.82466899,0.552887064
0.798293628,0.916065218,1,0.863281207,0.791339141,0.553598794
0.769375168,0.859042264,0.928969393,0.760405152,0.748299004,0.504089109
0.704107347,0.779914326,0.833739983,0.771503684,0.677780471,0.423125427
0.566721307,0.648371511,0.706284794,0.579287781,0.521386212,0.25028636
0.387416622,0.509669513,0.527031265,0.427166716,0.298444871,0.066769126
0.145521998,0.17165033,0.182896695,0.133745099,0.049813208,0.00256445
0.040635308,0.058691515,0.066689056,0.02991933,0.001059513,-0.001345614
0.00023576,0.007402803,0.00824939,-0.000442607,-0.001326115,-0.001358959
-0.001343389,-0.001328414,-0.001330045,-0.001345614,-0.001339905,-0.001350062
-0.00132782,-0.00136059,-0.001345614,-0.001365631,-0.001367484,-0.001365631
-0.001352286,-0.001353695,-0.001363407,-0.001370079,-0.001372081,-0.001361183
-0.00135451,-0.001358291,-0.001367855,-0.001378976,-0.001376678,-0.001338941
