-0.001035266,-0.001057881,-0.001061672,-0.00105287,-0.00103829,-0.001031204
-0.001033235,-0.001055082,-0.001048131,-0.001051516,-0.001044587,-0.001033235
-0.001037297,-0.001056481,-0.001060318,-0.00105761,-0.001044587,-0.001029849
-0.001031881,-0.001057881,-0.001054225,-0.001050839,-0.001046686,-0.001031204
-0.000901203,9.79519E-06,-8.43E-04,-0.001055579,-0.001041089,-0.001035266
0.022147517,0.034445494,0.033238203,0.00779598,-0.000275665,-0.001043391
0.08587698,0.098035184,0.106546416,0.071904612,0.035728664,0.006532536
0.178301392,0.193667747,0.192282562,0.163772458,0.139895638,0.068590948
0.30644553,0.34936443,0.33453584,0.278902306,0.229227794,0.149596287
0.462048256,0.544015893,0.526632203,0.478173084,0.381744537,0.246131294
0.593338818,0.69063873,0.748850814,0.677487195,0.548393645,0.380927135
0.71911586,0.856392277,0.884354211,0.753582298,0.707694959,0.464797906
0.802929079,0.893905066,0.993936686,0.871067055,0.813219267,0.523906928
0.827335358,0.908042327,1,0.831945643,0.840876692,0.517846322
0.774477204,0.913086851,0.921163371,0.823708203,0.814575901,0.49291056
0.657416304,0.807885784,0.845938324,0.715080421,0.679140573,0.394505439
0.499736275,0.668244821,0.639892614,0.591738184,0.445236975,0.191991415
0.353939123,0.495618547,0.424492269,0.399760311,0.169939593,0.014027212
0.117492205,0.262905064,0.213096217,0.106580947,0.007142794,-0.00105761
0.000228855,0.037471509,0.01959219,0.000537607,-0.00105858,-0.001061672
-0.001045422,-0.001056481,-0.001055579,-0.001044745,-0.001052983,-0.001055579
-0.001042714,-0.001050884,-0.001051516,-0.001050162,-0.001052284,-0.001037974
-0.001037297,-0.001056481,-0.001052193,-0.001050162,-0.001050185,-0.001035266
-0.001040006,-0.001049485,-0.00105287,-0.001049485,-0.001048785,-0.001033912
