0.538298004,0.629998852,0.547649825,0.544614017,0.479979565,0.46520304
0.572460418,0.650777306,0.548547906,0.561200543,0.512368883,0.484572145
0.494789658,0.61055309,0.531248804,0.52341047,0.4884017,0.466021619
0.435127631,0.57081266,0.495098833,0.502218702,0.458635172,0.446222612
0.430151378,0.500958836,0.478892151,0.479622394,0.455409932,0.45035673
0.456752244,0.479696596,0.494707211,0.47774084,0.522111541,0.551409987
0.552266845,0.558197713,0.484474976,0.550573741,0.582560444,0.780373543
0.577027381,0.618427544,0.554101286,0.570249078,0.559658199,0.728611684
0.60688784,0.59486808,0.551760386,0.488217471,0.458492166,0.640587963
0.550997753,0.519902556,0.450397953,0.504271038,0.411519288,0.57001646
0.437512698,0.546760283,0.464322626,0.505363458,0.421569257,0.534434783
0.573794289,0.63553957,0.475538333,0.474431191,0.522616625,0.522079543
0.547749939,0.686355352,0.46311537,0.469946675,0.498704211,0.548191618
0.591437901,0.718705114,0.506046588,0.458295177,0.496598678,0.601705471
0.653334825,0.619626359,0.509108897,0.461654884,0.569300449,0.595619131
0.636253618,0.55788736,0.4947131,0.459587825,0.580476209,0.609526137
0.671352392,0.672340772,0.567884622,0.57326133,0.647606835,0.760309529
0.655398939,0.666580981,0.692193762,0.657015485,0.810368861,0.892586562
0.713735929,0.750014281,0.751296328,0.763719292,0.876671878,1
0.789277796,0.898521356,0.843318719,0.897309585,0.880289624,0.948205752
0.723915162,0.806446848,0.848015241,0.915724663,0.783517219,0.742963314
0.571783177,0.724857411,0.762874213,0.797813982,0.643852169,0.610486053
0.468353685,0.694664908,0.692773834,0.68075427,0.533758916,0.494533484
0.441225748,0.678614776,0.610088542,0.60498273,0.486165331,0.455430151
