-0.000316544,-0.000316007,-0.000241432,-0.000433235,-0.000429659,-0.000366171
-0.000325933,-0.000349271,-0.000261551,-0.000431894,-0.000428273,-0.000374219
-0.000321909,-0.000367289,-0.000278988,-0.00042787,-0.000425501,-0.000370195
-0.000309837,-0.000374219,-0.000293742,-0.000429212,-0.000424115,-0.000335322
-0.000269599,-0.000196811,-2.68E-04,-0.000430553,-0.000403325,-0.000265575
0.010207188,0.013221014,0.012362636,0.001685997,-0.000260567,-0.000230701
0.05861421,0.051301249,0.056874562,0.028130797,0.014264669,0.002353957
0.147904978,0.113098644,0.11329711,0.083457514,0.067705895,0.036989993
0.325968778,0.280058471,0.248463892,0.252206081,0.192685295,0.100198108
0.504905755,0.565220179,0.596114562,0.555061813,0.39473022,0.212149908
0.694523394,0.793880381,0.829043676,0.766852256,0.523789992,0.325055362
0.812945559,0.950816687,0.969733875,0.929436271,0.752843817,0.43357481
0.85394868,0.924456433,1,0.893516625,0.744024726,0.479782121
0.832800619,0.851781742,0.884843868,0.769785649,0.722160642,0.405197216
0.699288984,0.732035862,0.803041501,0.68867941,0.596252625,0.354218949
0.503049414,0.60637178,0.647040519,0.509016797,0.376529323,0.168780757
0.296468527,0.416409967,0.392075412,0.275738948,0.170733894,0.047712235
0.110222882,0.147350758,0.14401793,0.110634656,0.03501857,0.001703434
0.029899953,0.047888927,0.04972953,0.021318404,0.000593206,-0.000194487
-3.48734E-05,0.004162145,0.004432951,-0.000246797,-0.000177407,-4.56037E-05
-4.96276E-05,-0.000115038,0.000295083,-0.000287035,-0.00013167,1.8778E-05
-4.15799E-05,-0.00010395,0.000152907,-0.000366171,-0.000320165,-0.000190463
-0.000284353,-0.000220373,-4.42624E-05,-0.000403727,-0.000376991,-0.000332639
-0.000325933,-0.000291059,-0.000189121,-0.000434577,-0.000426887,-0.000343369
