0.488339728,0.349050383,0.448489985,0.344084075,0.126908607,0.137203228
0.435615452,0.336449162,0.42909269,0.338516372,0.125904474,0.115090895
0.438326319,0.335794105,0.420960089,0.341886188,0.134088372,0.109448122
0.434739634,0.334415039,0.412940094,0.337144256,0.102124194,0.108751637
0.431949526,0.326282855,0.401800516,0.330200266,0.109519438,0.109339687
0.447376444,0.362086873,0.435406924,0.375063028,0.160825027,0.186703657
0.593000041,0.522054292,0.520569849,0.555531691,0.279304089,0.414454008
0.667094289,0.596148956,0.712044632,0.59565252,0.337405889,0.343804647
0.677445629,0.627246909,0.726975252,0.531171424,0.321986201,0.275428244
0.600482034,0.595774023,0.706089066,0.499708686,0.325270103,0.181140124
0.604748521,0.454523123,0.608973303,0.534265983,0.246189251,0.152079631
0.553634084,0.476588189,0.607238348,0.489399051,0.297016476,0.209420721
0.580267308,0.511642339,0.657406067,0.486884201,0.368361626,0.226916239
0.613544242,0.535801863,0.661826866,0.61279354,0.33201891,0.243978018
0.566558663,0.522618848,0.630843743,0.589584349,0.372270418,0.260159808
0.734711649,0.627535651,0.543157626,0.592762319,0.408341629,0.24066659
0.623808001,0.656418478,0.650766529,0.586952723,0.421580669,0.393647063
0.617869117,0.535293332,0.681612023,0.607305077,0.448627613,0.412856682
0.60680878,0.45785874,0.609678128,0.500822227,0.282213057,0.324015319
0.662414915,0.779310553,0.665788902,0.667803284,0.378885628,0.613256473
0.912244235,1,0.912190018,0.891983633,0.715485625,0.741793268
0.755064004,0.694928913,0.928008968,0.887166631,0.61751587,0.640385994
0.64375581,0.492572433,0.555961259,0.533452723,0.233402718,0.30407168
0.453440445,0.361625747,0.475581971,0.374854499,0.158868476,0.241980317
