0.34304315,0.365550961,0.463034325,0.337870631,0.376745256,0.29427972
0.42806115,0.481732997,0.649254397,0.56901464,0.517716738,0.429079695
0.379950152,0.405642833,0.593558289,0.443236063,0.448688486,0.408769814
0.302216861,0.326244823,0.454444752,0.361475529,0.352052814,0.273875963
0.298940619,0.319556377,0.462391281,0.353805932,0.352091616,0.27558449
0.291210003,0.419281636,0.473388751,0.353336556,0.366283343,0.284549564
0.714103328,0.828111061,0.689827223,0.60915564,0.621200913,0.707353707
0.427925031,0.44718007,0.628822477,0.405545203,0.474006606,0.425254284
0.516505593,0.460168944,0.739750011,0.477171918,0.526466525,0.308290581
0.513947496,0.479889916,0.700411642,0.498106069,0.485123297,0.396810123
0.359752921,0.395321577,0.589775122,0.383376594,0.468816876,0.390267028
0.371646898,0.42909847,0.553445452,0.333557069,0.527625726,0.346277148
0.436744599,0.452263094,0.483790114,0.366873348,0.476072797,0.346849786
0.371745467,0.420314732,0.537599332,0.309656464,0.389263659,0.332036292
0.34996644,0.405914445,0.485686391,0.361137579,0.484895337,0.335664565
0.345366559,0.420824004,0.579768035,0.482687081,0.40624911,0.36096391
0.492534581,0.471358389,0.65803172,0.463358195,0.394109023,0.500513966
0.764683242,0.465135563,0.624799929,0.663420152,0.531690206,0.758304428
0.902102333,0.761527317,0.764598754,0.734657285,0.662403485,0.8407127
0.72841459,0.725659981,1,0.736225,0.725271964,0.804889955
0.546184211,0.65687909,0.704969279,0.694286291,0.607135291,0.622307544
0.626517843,0.705449138,0.714197203,0.671929932,0.589601766,0.474754634
0.41221503,0.498068519,0.621110637,0.468709076,0.419034275,0.400231872
0.33734493,0.361176067,0.516322536,0.381461542,0.380761233,0.286347272
