0.525289956,0.462716675,0.568131829,0.641908186,0.558002008,0.585838332
0.448112749,0.390679905,0.490270036,0.543888629,0.495271052,0.486573268
0.421268119,0.382350767,0.490826539,0.521946523,0.502231016,0.48129091
0.423798882,0.385864979,0.496974569,0.522211524,0.489255818,0.487368272
0.457590962,0.374760984,0.481030325,0.517812503,0.477640664,0.473482205
0.469834021,0.37781424,0.506956284,0.537162013,0.481492605,0.484603426
0.528823306,0.456728824,0.542448789,0.526455961,0.484121418,0.597997474
0.68615015,0.64279491,0.625027604,0.58830726,0.597374868,0.714372786
0.734340633,0.606881494,0.637579832,0.702968898,0.706292603,0.806540232
0.723674331,0.612266909,0.718692307,0.66960082,0.646555572,0.788135893
0.743037091,0.641567218,0.729252608,0.664389128,0.667727555,0.756304822
0.757877163,0.762136617,0.841882569,0.638277668,0.71830938,0.744384181
0.670554824,0.659622049,0.832435273,0.683902056,0.770757845,0.761463514
0.678420946,0.673870579,0.749834374,0.719580061,0.689711914,0.744269347
0.590511187,0.620011866,0.830288763,0.72006148,0.67611146,0.708127589
0.585776498,0.65878229,0.879389084,0.807295485,0.692824501,0.746340774
0.668085896,0.671912661,0.87799341,0.891433392,0.749375922,0.729230525
0.901781692,0.713640499,0.885775615,0.896066498,0.857449333,0.919492611
0.979939403,0.757298871,0.912889662,0.957908963,0.947773695,1
0.752078052,0.678548588,0.806783149,0.784757126,0.851429535,0.832581024
0.787535223,0.629792327,0.674247176,0.722194741,0.722147629,0.78145786
0.725061171,0.600875388,0.627452366,0.618844241,0.680944641,0.819459044
0.607285769,0.546386855,0.624674269,0.592905032,0.696379788,0.715004373
0.52481737,0.525771669,0.612316376,0.662286784,0.636980487,0.644960117
